play_id,game_id,posteam,defteam,side_of_field,yardline_100,down,yrdln,ydstogo,play_type,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,epa,wp,def_wp,home_wp,away_wp,fumble_forced,fumble_out_of_bounds,safety,penalty,tackled_for_loss,fumble_lost,touchdown,pass_touchdown,rush_touchdown,return_touchdown,field_goal_attempt,fumble,passing_yards,receiving_yards,rushing_yards,fixed_drive_result,drive_time_of_possession,drive_end_transition,qb_epa
1907,2024_01_JAX_MIA,MIA,JAX,JAX,15,,JAX 15,0,extra_point,0,,,,,,,14,-8,7,14,-7,0.067573003,0.238969058,0.761030942,0.238969058,0.761030942,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,5:17,TOUCHDOWN,0.067573003
1922,2024_01_JAX_MIA,JAX,MIA,MIA,35,,MIA 35,0,kickoff,0,,,,,,,7,7,14,7,7,-0.077584866,0.757466495,0.242533505,0.242533505,0.757466495,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:04,FIELD_GOAL,-0.077584866
1960,2024_01_JAX_MIA,JAX,MIA,JAX,77,1,JAX 23,10,pass,18,deep,right,18,0,,,7,7,14,7,7,0.424299959,0.754927933,0.245072067,0.245072067,0.754927933,0,0,0,0,0,0,0,0,0,0,0,0,18,18,,Field goal,1:04,FIELD_GOAL,0.424299959
1985,2024_01_JAX_MIA,JAX,MIA,JAX,59,1,JAX 41,10,pass,20,short,middle,11,9,,,7,7,14,7,7,0.779019531,0.792294323,0.207705677,0.207705677,0.792294323,0,0,0,0,0,0,0,0,0,0,0,0,20,20,,Field goal,1:04,FIELD_GOAL,0.779019531
2022,2024_01_JAX_MIA,,,,,,MIA 39,0,no_play,0,,,,,,,,,,,,0,0.819088161,0.180911839,0.180911839,0.819088161,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:04,FIELD_GOAL,0
2010,2024_01_JAX_MIA,JAX,MIA,MIA,39,1,MIA 39,10,pass,5,short,right,4,1,,,7,7,14,7,7,-0.090645986,0.819088161,0.180911839,0.180911839,0.819088161,0,0,0,0,0,0,0,0,0,0,0,0,5,5,,Field goal,1:04,FIELD_GOAL,-0.090645986
2042,2024_01_JAX_MIA,JAX,MIA,MIA,34,2,MIA 34,5,pass,0,short,right,1,,,,7,7,14,7,7,-0.161490703,0.814860225,0.185139775,0.185139775,0.814860225,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:04,FIELD_GOAL,-0.161490703
2065,2024_01_JAX_MIA,JAX,MIA,MIA,34,3,MIA 34,5,pass,0,short,right,14,,,,7,7,14,7,7,0.521271814,0.799602866,0.200397134,0.200397134,0.799602866,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,1:04,FIELD_GOAL,0.521271814
2088,2024_01_JAX_MIA,JAX,MIA,MIA,34,4,MIA 34,5,field_goal,0,,,,,,,7,7,17,7,10,1.164947793,0.773942649,0.226057351,0.226057351,0.773942649,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,1:04,FIELD_GOAL,1.164947793
2108,2024_01_JAX_MIA,,,,,,MIA 35,0,,,,,,,,,,,,,,,0.804994702,0.195005298,0.195005298,0.804994702,,,,,,,,,,,,,,,,Field goal,,,
2126,2024_01_JAX_MIA,JAX,MIA,MIA,35,,MIA 35,0,kickoff,0,,,,,,,7,10,17,7,10,0.257819156,0.804994702,0.195005298,0.195005298,0.804994702,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:30,PUNT,0.257819156
2143,2024_01_JAX_MIA,JAX,MIA,JAX,70,1,JAX 30,10,run,2,,,,,right,tackle,7,10,17,7,10,-0.294884606,0.80521071,0.19478929,0.19478929,0.80521071,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Punt,1:30,PUNT,-0.294884606
2165,2024_01_JAX_MIA,JAX,MIA,JAX,68,2,JAX 32,8,pass,3,short,left,-2,5,,,7,10,17,7,10,-0.492821529,0.803735137,0.196264863,0.196264863,0.803735137,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Punt,1:30,PUNT,-0.492821529
2195,2024_01_JAX_MIA,JAX,MIA,JAX,65,3,JAX 35,5,pass,0,short,right,6,,,,7,10,17,7,10,-1.481485417,0.81459713,0.18540287,0.18540287,0.81459713,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:30,PUNT,-1.481485417
2218,2024_01_JAX_MIA,JAX,MIA,JAX,65,4,JAX 35,5,punt,0,,,,,,,7,10,17,7,10,0.659760226,0.791336834,0.208663166,0.208663166,0.791336834,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:30,PUNT,0.659760226
2237,2024_01_JAX_MIA,MIA,JAX,MIA,87,1,MIA 13,10,pass,6,short,left,3,3,,,17,-10,7,17,-10,0.184826734,0.219627008,0.780372992,0.219627008,0.780372992,0,0,0,0,0,0,0,0,0,0,0,0,6,6,,Punt,3:51,PUNT,0.184826734
2279,2024_01_JAX_MIA,MIA,JAX,MIA,81,2,MIA 19,4,pass,1,short,middle,-3,4,,,17,-10,7,17,-10,-0.748837596,0.225268796,0.774731204,0.225268796,0.774731204,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Punt,3:51,PUNT,-0.748837596
2304,2024_01_JAX_MIA,MIA,JAX,MIA,80,3,MIA 20,3,pass,3,short,right,-6,9,,,17,-10,7,17,-10,1.07774546,0.223155022,0.776844978,0.223155022,0.776844978,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Punt,3:51,PUNT,1.07774546
2329,2024_01_JAX_MIA,MIA,JAX,MIA,77,1,MIA 23,10,no_play,0,,,,,,,17,-10,7,17,-10,-1.018663559,0.227026522,0.772973478,0.227026522,0.772973478,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,3:51,PUNT,-1.018663559
2362,2024_01_JAX_MIA,MIA,JAX,MIA,87,1,MIA 13,20,pass,0,short,left,8,,,,17,-10,7,17,-10,-0.650516454,0.214418143,0.785581857,0.214418143,0.785581857,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:51,PUNT,-0.650516454
2385,2024_01_JAX_MIA,MIA,JAX,MIA,87,2,MIA 13,20,pass,7,short,left,-5,12,,,17,-10,7,17,-10,-0.287682343,0.199733123,0.800266877,0.199733123,0.800266877,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Punt,3:51,PUNT,-0.287682343
2410,2024_01_JAX_MIA,MIA,JAX,MIA,80,3,MIA 20,13,pass,-5,,,,,,,17,-10,7,17,-10,-1.342663759,0.186151609,0.813848391,0.186151609,0.813848391,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:51,PUNT,-1.342663759
2430,2024_01_JAX_MIA,MIA,JAX,MIA,85,4,MIA 15,18,punt,0,,,,,,,17,-10,7,17,-10,0.578223224,0.147948444,0.852051556,0.147948444,0.852051556,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:51,PUNT,0.578223224
2461,2024_01_JAX_MIA,JAX,MIA,JAX,63,1,JAX 37,10,pass,0,short,left,3,,,,7,10,17,7,10,-0.524029036,0.864073098,0.135926902,0.135926902,0.864073098,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:20,PUNT,-0.524029036
2512,2024_01_JAX_MIA,JAX,MIA,JAX,63,2,JAX 37,10,no_play,0,,,,,,,7,10,17,7,10,-1.022370881,0.853888273,0.146111727,0.146111727,0.853888273,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,1:20,PUNT,-1.022370881
2545,2024_01_JAX_MIA,JAX,MIA,JAX,73,2,JAX 27,20,run,7,,,,,middle,,7,10,17,7,10,-0.36297466,0.820068121,0.179931879,0.179931879,0.820068121,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Punt,1:20,PUNT,-0.36297466
2567,2024_01_JAX_MIA,JAX,MIA,JAX,66,3,JAX 34,13,pass,0,short,right,11,,,,7,10,17,7,10,-1.009477241,0.818599641,0.181400359,0.181400359,0.818599641,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:20,PUNT,-1.009477241
2590,2024_01_JAX_MIA,JAX,MIA,JAX,66,4,JAX 34,13,punt,0,,,,,,,7,10,17,7,10,0.858839956,0.794524908,0.205475092,0.205475092,0.794524908,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:20,PUNT,0.858839956
2610,2024_01_JAX_MIA,MIA,JAX,MIA,89,1,MIA 11,10,pass,63,deep,right,34,29,,,17,-10,7,17,-10,4.076544722,0.196453512,0.803546488,0.196453512,0.803546488,0,0,0,0,0,0,0,0,0,0,0,0,63,63,,Punt,2:53,PUNT,4.076544722
2635,2024_01_JAX_MIA,MIA,JAX,JAX,26,1,JAX 26,10,run,-3,,,,,left,end,17,-10,7,17,-10,-1.113868887,0.300884098,0.699115902,0.300884098,0.699115902,0,0,0,0,1,0,0,0,0,0,0,0,,,-3,Punt,2:53,PUNT,-1.113868887
2657,2024_01_JAX_MIA,MIA,JAX,JAX,29,2,JAX 29,13,pass,-3,short,right,-8,5,,,17,-10,7,17,-10,-1.00660548,0.263231367,0.736768633,0.263231367,0.736768633,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,,Punt,2:53,PUNT,-1.00660548
2682,2024_01_JAX_MIA,MIA,JAX,JAX,32,3,JAX 32,16,pass,-14,,,,,,,17,-10,7,17,-10,-1.916862229,0.235130191,0.764869809,0.235130191,0.764869809,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:53,PUNT,-1.916862229
2709,2024_01_JAX_MIA,MIA,JAX,JAX,46,4,JAX 46,30,punt,0,,,,,,,17,-10,7,17,-10,-0.028449458,0.185194597,0.814805403,0.185194597,0.814805403,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:53,PUNT,-0.028449458
2728,2024_01_JAX_MIA,JAX,MIA,JAX,97,1,JAX 3,10,run,26,,,,,right,guard,7,10,17,7,10,1.612427616,0.816287041,0.183712959,0.183712959,0.816287041,0,0,0,0,0,0,0,0,0,0,0,0,,,26,Turnover,3:07,FUMBLE,1.612427616
2757,2024_01_JAX_MIA,JAX,MIA,JAX,71,1,JAX 29,10,pass,22,deep,right,20,2,,,7,10,17,7,10,1.416427732,0.842116594,0.157883406,0.157883406,0.842116594,0,0,0,0,0,0,0,0,0,0,0,0,22,22,,Turnover,3:07,FUMBLE,1.416427732
2782,2024_01_JAX_MIA,JAX,MIA,MIA,49,1,MIA 49,10,pass,12,short,left,7,5,,,7,10,17,7,10,0.81167835,0.869817853,0.130182147,0.130182147,0.869817853,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,Turnover,3:07,FUMBLE,0.81167835
2812,2024_01_JAX_MIA,JAX,MIA,MIA,37,1,MIA 37,10,run,7,,,,,right,tackle,7,10,17,7,10,0.381008622,0.876887083,0.123112917,0.123112917,0.876887083,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Turnover,3:07,FUMBLE,0.381008622
2834,2024_01_JAX_MIA,JAX,MIA,MIA,30,2,MIA 30,3,run,3,,,,,left,end,7,10,17,7,10,1.206212543,0.88759464,0.11240536,0.11240536,0.88759464,0,0,0,1,0,0,0,0,0,0,0,0,,,3,Turnover,3:07,FUMBLE,1.206212543
2867,2024_01_JAX_MIA,JAX,MIA,MIA,13,1,MIA 13,10,run,10,,,,,right,guard,7,10,17,7,10,-5.913753621,0.909051895,0.090948105,0.090948105,0.909051895,1,0,0,0,0,1,0,0,0,0,0,1,,,10,Turnover,3:07,FUMBLE,-5.913753621
2906,2024_01_JAX_MIA,MIA,JAX,MIA,80,1,MIA 20,10,pass,80,deep,left,28,52,,,17,-10,13,17,-4,6.069409202,0.166328683,0.833671317,0.166328683,0.833671317,0,0,0,0,0,0,1,1,0,0,0,0,80,80,,Touchdown,0:11,TOUCHDOWN,6.069409202
2944,2024_01_JAX_MIA,MIA,JAX,JAX,15,,JAX 15,0,extra_point,0,,,,,,,17,-4,14,17,-3,0.067573003,0.353599117,0.646400883,0.353599117,0.646400883,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,0:11,TOUCHDOWN,0.067573003
2959,2024_01_JAX_MIA,JAX,MIA,MIA,35,,MIA 35,0,kickoff,0,,,,,,,14,3,17,14,3,-0.282805148,0.644500494,0.355499506,0.355499506,0.644500494,1,0,0,0,0,0,0,0,0,0,0,1,,,,Turnover on downs,2:21,DOWNS,-0.282805148
2999,2024_01_JAX_MIA,JAX,MIA,JAX,77,1,JAX 23,10,run,2,,,,,middle,,14,3,17,14,3,-0.287950032,0.642788947,0.357211053,0.357211053,0.642788947,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Turnover on downs,2:21,DOWNS,-0.287950032
3021,2024_01_JAX_MIA,JAX,MIA,JAX,75,2,JAX 25,8,run,7,,,,,left,end,14,3,17,14,3,0.746937382,0.618625283,0.381374717,0.381374717,0.618625283,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Turnover on downs,2:21,DOWNS,0.746937382
3046,2024_01_JAX_MIA,JAX,MIA,JAX,68,3,JAX 32,1,run,0,,,,,middle,,14,3,17,14,3,-1.637417742,0.638983786,0.361016214,0.361016214,0.638983786,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Turnover on downs,2:21,DOWNS,-1.637417742
3068,2024_01_JAX_MIA,JAX,MIA,,,,JAX 32,0,,,,,,,,,14,3,17,14,3,0,0.597113132,0.402886868,0.402886868,0.597113132,,,,,,,,,,,,,,,,Turnover on downs,2:21,DOWNS,0
3088,2024_01_JAX_MIA,JAX,MIA,JAX,68,4,JAX 32,1,run,-2,,,,,right,end,14,3,17,14,3,-3.434952225,0.597113132,0.402886868,0.402886868,0.597113132,0,0,0,0,1,0,0,0,0,0,0,0,,,-2,Turnover on downs,2:21,DOWNS,-3.434952225
3115,2024_01_JAX_MIA,MIA,JAX,JAX,30,1,JAX 30,10,run,7,,,,,left,tackle,17,-3,14,17,-3,0.5253012,0.534273088,0.465726912,0.534273088,0.465726912,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Missed field goal,1:14,MISSED_FG,0.5253012
3137,2024_01_JAX_MIA,MIA,JAX,JAX,23,2,JAX 23,3,pass,0,short,right,-5,,,,17,-3,14,17,-3,-0.579153121,0.59572196,0.40427804,0.59572196,0.40427804,0,0,0,0,0,0,0,0,0,0,0,0,,,,Missed field goal,1:14,MISSED_FG,-0.579153121
3160,2024_01_JAX_MIA,MIA,JAX,JAX,23,3,JAX 23,3,run,-1,,,,,right,end,17,-3,14,17,-3,-1.790478072,0.568964064,0.431035936,0.568964064,0.431035936,0,0,0,0,1,0,0,0,0,0,0,0,,,-1,Missed field goal,1:14,MISSED_FG,-1.790478072
3187,2024_01_JAX_MIA,MIA,JAX,JAX,24,4,JAX 24,4,field_goal,0,,,,,,,17,-3,14,17,-3,-3.544677294,0.470360786,0.529639214,0.470360786,0.529639214,0,0,0,0,0,0,0,0,0,0,1,0,,,,Missed field goal,1:14,MISSED_FG,-3.544677294
3208,2024_01_JAX_MIA,JAX,MIA,JAX,68,1,JAX 32,10,no_play,0,,,,,,,14,3,17,14,3,0.531804599,0.681889296,0.318110704,0.318110704,0.681889296,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,2:27,PUNT,0.531804599
3251,2024_01_JAX_MIA,JAX,MIA,JAX,63,1,JAX 37,5,run,11,,,,,left,end,14,3,17,14,3,0.467346891,0.696045101,0.303954899,0.303954899,0.696045101,0,0,0,0,0,0,0,0,0,0,0,0,,,11,Punt,2:27,PUNT,0.467346891
3273,2024_01_JAX_MIA,JAX,MIA,JAX,52,1,JAX 48,10,run,4,,,,,left,guard,14,3,17,14,3,-0.17330769,0.73189795,0.26810205,0.26810205,0.73189795,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Punt,2:27,PUNT,-0.17330769
3295,2024_01_JAX_MIA,JAX,MIA,MIA,48,2,MIA 48,6,run,1,,,,,right,end,14,3,17,14,3,-0.545308509,0.717056334,0.282943666,0.282943666,0.717056334,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,2:27,PUNT,-0.545308509
3317,2024_01_JAX_MIA,JAX,MIA,MIA,47,3,MIA 47,5,pass,0,short,left,9,,,,14,3,17,14,3,-1.642375452,0.700206637,0.299793363,0.299793363,0.700206637,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:27,PUNT,-1.642375452
3340,2024_01_JAX_MIA,JAX,MIA,MIA,47,4,MIA 47,5,no_play,0,,,,,,,14,3,17,14,3,-0.489903443,0.649680972,0.350319028,0.350319028,0.649680972,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,2:27,PUNT,-0.489903443
3364,2024_01_JAX_MIA,JAX,MIA,JAX,52,4,JAX 48,10,punt,0,,,,,,,14,3,17,14,3,0.335693402,0.640529811,0.359470189,0.359470189,0.640529811,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:27,PUNT,0.335693402
3384,2024_01_JAX_MIA,MIA,JAX,MIA,92,1,MIA 8,10,run,6,,,,,left,end,17,-3,14,17,-3,0.158486404,0.387965828,0.612034172,0.387965828,0.612034172,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Field goal,6:44,FIELD_GOAL,0.158486404
3413,2024_01_JAX_MIA,MIA,JAX,MIA,86,2,MIA 14,4,no_play,0,,,,,,,17,-3,14,17,-3,1.405232869,0.381780028,0.618219972,0.381780028,0.618219972,0,0,0,1,0,0,0,0,0,0,0,0,,,,Field goal,6:44,FIELD_GOAL,1.405232869
3447,2024_01_JAX_MIA,MIA,JAX,MIA,66,1,MIA 34,10,pass,0,short,left,6,,,,17,-3,14,17,-3,-0.502898983,0.428850353,0.571149647,0.428850353,0.571149647,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,6:44,FIELD_GOAL,-0.502898983
3470,2024_01_JAX_MIA,MIA,JAX,MIA,66,2,MIA 34,10,pass,21,deep,right,21,0,,,17,-3,14,17,-3,1.773913915,0.395617634,0.604382366,0.395617634,0.604382366,0,0,0,0,0,0,0,0,0,0,0,0,21,21,,Field goal,6:44,FIELD_GOAL,1.773913915
3500,2024_01_JAX_MIA,MIA,JAX,JAX,45,1,JAX 45,10,run,6,,,,,left,end,17,-3,14,17,-3,0.260702735,0.481310576,0.518689424,0.481310576,0.518689424,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Field goal,6:44,FIELD_GOAL,0.260702735
3522,2024_01_JAX_MIA,MIA,JAX,JAX,39,2,JAX 39,4,no_play,0,,,,,,,17,-3,14,17,-3,-0.706672045,0.504613757,0.495386243,0.504613757,0.495386243,0,0,0,1,0,0,0,0,0,0,0,0,,,,Field goal,6:44,FIELD_GOAL,-0.706672045
3546,2024_01_JAX_MIA,MIA,JAX,JAX,44,2,JAX 44,9,run,14,,,,,right,tackle,17,-3,14,17,-3,1.361315898,0.471174657,0.528825343,0.471174657,0.528825343,0,0,0,0,0,0,0,0,0,0,0,0,,,14,Field goal,6:44,FIELD_GOAL,1.361315898
3568,2024_01_JAX_MIA,MIA,JAX,JAX,30,1,JAX 30,10,run,6,,,,,right,guard,17,-3,14,17,-3,0.323974555,0.529493272,0.470506728,0.529493272,0.470506728,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Field goal,6:44,FIELD_GOAL,0.323974555
3602,2024_01_JAX_MIA,,,,,,JAX 24,0,no_play,0,,,,,,,,,,,,0,0.563944995,0.436055005,0.563944995,0.436055005,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,6:44,FIELD_GOAL,0
3590,2024_01_JAX_MIA,MIA,JAX,JAX,24,2,JAX 24,4,run,3,,,,,middle,,17,-3,14,17,-3,-0.112309126,0.563944995,0.436055005,0.563944995,0.436055005,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Field goal,6:44,FIELD_GOAL,-0.112309126
3624,2024_01_JAX_MIA,MIA,JAX,JAX,21,3,JAX 21,1,run,6,,,,,middle,,17,-3,14,17,-3,0.640398446,0.566992998,0.433007002,0.566992998,0.433007002,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Field goal,6:44,FIELD_GOAL,0.640398446
3646,2024_01_JAX_MIA,MIA,JAX,JAX,15,1,JAX 15,10,no_play,0,,,,,,,17,-3,14,17,-3,-1.237398444,0.600883365,0.399116635,0.600883365,0.399116635,0,0,0,1,0,0,0,0,0,0,0,0,,,,Field goal,6:44,FIELD_GOAL,-1.237398444
3685,2024_01_JAX_MIA,MIA,JAX,JAX,25,1,JAX 25,20,pass,7,short,left,-1,8,,,17,-3,14,17,-3,0.222100453,0.541311979,0.458688021,0.541311979,0.458688021,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Field goal,6:44,FIELD_GOAL,0.222100453
3710,2024_01_JAX_MIA,MIA,JAX,JAX,18,2,JAX 18,13,pass,-1,short,left,-5,4,,,17,-3,14,17,-3,-0.797508037,0.555761576,0.444238424,0.555761576,0.444238424,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,,Field goal,6:44,FIELD_GOAL,-0.797508037
3735,2024_01_JAX_MIA,MIA,JAX,JAX,19,3,JAX 19,14,pass,0,short,left,-1,,,,17,-3,14,17,-3,-0.315253615,0.519930482,0.480069518,0.519930482,0.480069518,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,6:44,FIELD_GOAL,-0.315253615
3758,2024_01_JAX_MIA,MIA,JAX,JAX,19,4,JAX 19,14,field_goal,0,,,,,,,17,-3,17,17,0,0.413991426,0.45608896,0.54391104,0.45608896,0.54391104,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,6:44,FIELD_GOAL,0.413991426
3778,2024_01_JAX_MIA,JAX,MIA,MIA,35,,MIA 35,0,kickoff,0,,,,,,,17,0,17,17,0,0.402385278,0.476700544,0.523299456,0.523299456,0.476700544,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:13,PUNT,0.402385278
3795,2024_01_JAX_MIA,JAX,MIA,JAX,70,1,JAX 30,10,run,0,,,,,middle,,17,0,17,17,0,-0.520293899,0.482683122,0.517316878,0.517316878,0.482683122,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Punt,2:13,PUNT,-0.520293899
3817,2024_01_JAX_MIA,JAX,MIA,JAX,70,2,JAX 30,10,pass,-4,,,,,,,17,0,17,17,0,-1.205498211,0.457661718,0.542338282,0.542338282,0.457661718,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:13,PUNT,-1.205498211
3837,2024_01_JAX_MIA,JAX,MIA,JAX,74,3,JAX 26,14,pass,-6,,,,,,,17,0,17,17,0,-0.854394411,0.388575673,0.611424327,0.611424327,0.388575673,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:13,PUNT,-0.854394411
3857,2024_01_JAX_MIA,JAX,MIA,JAX,80,4,JAX 20,20,no_play,0,,,,,,,17,0,17,17,0,-0.213332561,0.351639032,0.648360968,0.648360968,0.351639032,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,2:13,PUNT,-0.213332561
3881,2024_01_JAX_MIA,JAX,MIA,JAX,85,4,JAX 15,25,punt,0,,,,,,,17,0,17,17,0,-0.029100759,0.32159093,0.67840907,0.67840907,0.32159093,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:13,PUNT,-0.029100759
3907,2024_01_JAX_MIA,MIA,JAX,MIA,65,1,MIA 35,10,run,4,,,,,middle,,17,0,17,17,0,-0.268947413,0.651952744,0.348047256,0.651952744,0.348047256,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,2:09,FIELD_GOAL,-0.268947413
3929,2024_01_JAX_MIA,MIA,JAX,MIA,61,2,MIA 39,6,pass,12,short,middle,11,1,,,17,0,17,17,0,1.097203367,0.647658527,0.352341473,0.647658527,0.352341473,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,Field goal,2:09,FIELD_GOAL,1.097203367
3964,2024_01_JAX_MIA,MIA,JAX,JAX,49,1,JAX 49,10,run,0,,,,,right,tackle,17,0,17,17,0,-0.409491543,0.686346829,0.313653171,0.686346829,0.313653171,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Field goal,2:09,FIELD_GOAL,-0.409491543
3998,2024_01_JAX_MIA,,,,,,JAX 49,0,no_play,0,,,,,,,,,,,,0,0.700880349,0.299119651,0.700880349,0.299119651,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:09,FIELD_GOAL,0
3986,2024_01_JAX_MIA,MIA,JAX,JAX,49,2,JAX 49,10,pass,9,short,left,-5,14,,,17,0,17,17,0,0.103454812,0.700880349,0.299119651,0.700880349,0.299119651,0,0,0,0,0,0,0,0,0,0,0,0,9,9,,Field goal,2:09,FIELD_GOAL,0.103454812
4030,2024_01_JAX_MIA,,,,,,JAX 40,0,no_play,0,,,,,,,,,,,,0,0.758296072,0.241703928,0.758296072,0.241703928,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:09,FIELD_GOAL,0
4018,2024_01_JAX_MIA,MIA,JAX,JAX,40,3,JAX 40,1,run,3,,,,,middle,,17,0,17,17,0,0.351719355,0.758296072,0.241703928,0.758296072,0.241703928,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Field goal,2:09,FIELD_GOAL,0.351719355
4047,2024_01_JAX_MIA,MIA,JAX,JAX,37,1,JAX 37,10,run,1,,,,,middle,,17,0,17,17,0,-0.353261147,0.78719908,0.21280092,0.78719908,0.21280092,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Field goal,2:09,FIELD_GOAL,-0.353261147
4081,2024_01_JAX_MIA,,,,,,JAX 36,0,no_play,0,,,,,,,,,,,,0,0.779862583,0.220137417,0.779862583,0.220137417,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:09,FIELD_GOAL,0
4069,2024_01_JAX_MIA,MIA,JAX,JAX,36,2,JAX 36,9,run,2,,,,,left,tackle,17,0,17,17,0,-0.094097712,0.779862583,0.220137417,0.779862583,0.220137417,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Field goal,2:09,FIELD_GOAL,-0.094097712
4110,2024_01_JAX_MIA,,,,,,,0,no_play,0,,,,,,,,,,,,0,0.708980143,0.291019857,0.708980143,0.291019857,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:09,FIELD_GOAL,0
4117,2024_01_JAX_MIA,,,,,,JAX 34,0,no_play,0,,,,,,,,,,,,0,0.708980143,0.291019857,0.708980143,0.291019857,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,2:09,FIELD_GOAL,0
4098,2024_01_JAX_MIA,MIA,JAX,JAX,34,3,JAX 34,7,field_goal,0,,,,,,,17,0,20,17,3,1.164947793,0.708980143,0.291019857,0.708980143,0.291019857,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,2:09,FIELD_GOAL,1.164947793
4132,2024_01_JAX_MIA,MIA,JAX,,,,,0,,,,,,,,,17,3,20,17,3,,,,1,0,,,,,,,,,,,,,,,,Field goal,,,
1,2024_01_LA_DET,,,,,,DET 35,0,,,,,,,,,,,,,,0,0.433207959,0.566792041,0.566792041,0.433207959,,,,,,,,,,,,,,,,Punt,,,0
39,2024_01_LA_DET,LA,DET,DET,35,,DET 35,0,kickoff,0,,,,,,,0,0,0,0,0,0.27495592,0.433207959,0.566792041,0.566792041,0.433207959,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:34,PUNT,0.27495592
56,2024_01_LA_DET,LA,DET,LA,70,1,LA 30,10,pass,-1,short,right,-2,1,,,0,0,0,0,0,-0.761868579,0.433546245,0.566453755,0.566453755,0.433546245,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,,Punt,1:34,PUNT,-0.761868579
